ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF20,REF05,REF15,REFPB,C100_SECT
LEMD,40NM,MJ,32R,"(150,200]",303,11.106666666666667,10.505,10.966666666666667,10.735833333333334,NA
LEMD,40NM,MJ,32R,"(200,260]",2078,12.033333333333333,11.166666666666666,11.816666666666666,11.491666666666667,NA
LEMD,40NM,MJ,32R,"(260,330]",1869,15.943333333333335,14.6,15.6,15.1,NA
LEMD,40NM,MJ,32R,"(330,360]",45,15.646666666666667,13.896666666666668,15.383333333333333,14.64,NA
LEMD,40NM,MT,18L,"(0,20]",10,11.806666666666667,11.149999999999999,11.746666666666666,11.448333333333332,NA
LEMD,40NM,MT,18L,"(20,50]",550,11.916666666666666,11.233333333333333,11.783333333333333,11.508333333333333,NA
LEMD,40NM,MT,18L,"(50,95]",522,16.103333333333335,14.616666666666667,15.640833333333331,15.12875,NA
LEMD,40NM,MT,18L,"(95,150]",2,16.723333333333333,16.66833333333333,16.705,16.686666666666664,NA
LEMD,40NM,MT,18L,"(150,200]",2,25.203333333333333,24.288333333333334,24.898333333333333,24.593333333333334,NA
LEMD,40NM,MT,18L,"(200,260]",100,19.83,17.930833333333332,19.461666666666666,18.69625,NA
LEMD,40NM,MT,18L,"(260,330]",30,12.033333333333333,11.5625,11.889166666666666,11.725833333333334,NA
LEMD,40NM,MT,18L,"(330,360]",44,11.026666666666667,10.698333333333334,10.898333333333333,10.798333333333334,NA
LEMD,40NM,MT,18R,"(0,20]",2,11.476666666666667,11.431666666666665,11.461666666666666,11.446666666666665,NA
LEMD,40NM,MT,18R,"(20,50]",16,12.583333333333334,11.287500000000001,12.545833333333334,11.916666666666668,NA
LEMD,40NM,MT,18R,"(50,95]",11,15.65,15.55,15.65,15.600000000000001,NA
LEMD,40NM,MT,18R,"(150,200]",3,25.24666666666667,25.186666666666667,25.226666666666667,25.206666666666667,NA
LEMD,40NM,MT,18R,"(200,260]",616,20.533333333333335,19.283333333333335,20.170833333333334,19.727083333333333,NA
LEMD,40NM,MT,18R,"(260,330]",555,12.166666666666666,11.585,12.035,11.81,NA
LEMD,40NM,MT,18R,"(330,360]",274,11.233333333333333,10.783333333333333,11.083333333333334,10.933333333333334,NA
LEMD,40NM,MT,32L,"(20,50]",1,29.983333333333334,29.983333333333334,29.983333333333334,29.983333333333334,NA
LEMD,40NM,MT,32L,"(50,95]",149,13.330000000000002,12.64,13.02,12.83,NA
LEMD,40NM,MT,32L,"(95,150]",195,11.863333333333333,11.251666666666667,11.735,11.493333333333332,NA
LEMD,40NM,MT,32L,"(150,200]",644,11.966666666666667,11.402500000000002,11.816666666666666,11.609583333333333,NA
LEMD,40NM,MT,32L,"(200,260]",1925,12.963333333333333,12.186666666666667,12.75,12.468333333333334,NA
LEMD,40NM,MT,32L,"(260,330]",996,16.366666666666667,15.183333333333334,16.033333333333335,15.608333333333334,NA
LEMD,40NM,MT,32L,"(330,360]",3,25.44333333333333,24.14833333333333,25.011666666666663,24.58,NA
LEMD,40NM,MT,32R,"(20,50]",5,16.37666666666667,15.856666666666666,16.203333333333333,16.03,NA
LEMD,40NM,MT,32R,"(50,95]",1293,13.366666666666667,12.676666666666666,13.183333333333334,12.93,NA
LEMD,40NM,MT,32R,"(95,150]",1429,11.5,10.883333333333333,11.333333333333334,11.108333333333334,NA
LEMD,40NM,MT,32R,"(150,200]",13,13.116666666666667,12.040000000000001,12.873333333333335,12.456666666666667,NA
LEMD,40NM,MT,32R,"(200,260]",43,13.05,12.688333333333333,12.966666666666667,12.8275,NA
LEMD,40NM,MT,32R,"(260,330]",62,16.76,15.801666666666668,16.638333333333332,16.22,NA
LEMD,40NM,MT,32R,"(330,360]",1,16.066666666666666,16.066666666666666,16.066666666666666,16.066666666666666,NA
LEMD,40NM,ZZ,18L,"(50,95]",1,15.15,15.15,15.15,15.15,NA
LEMD,40NM,ZZ,32L,"(200,260]",1,13.833333333333334,13.833333333333334,13.833333333333334,13.833333333333334,NA
LEMD,100NM,H,18L,NA,2,23.326666666666668,22.05666666666667,22.903333333333332,22.48,"(0,20]"
LEMD,100NM,H,18L,NA,610,22.866666666666667,21.348333333333333,22.445,21.89666666666667,"(20,50]"
LEMD,100NM,H,18L,NA,880,26.413333333333334,24.415000000000003,25.897499999999997,25.15625,"(50,95]"
LEMD,100NM,H,18L,NA,757,27.27,25.333333333333332,26.773333333333333,26.053333333333335,"(95,150]"
LEMD,100NM,H,18L,NA,1,45.516666666666666,45.516666666666666,45.516666666666666,45.516666666666666,"(150,200]"
LEMD,100NM,H,18L,NA,483,23.88666666666667,22.266666666666666,23.498333333333335,22.8825,"(200,260]"
LEMD,100NM,H,18L,NA,499,20.42666666666667,19.296666666666667,20.066666666666666,19.681666666666665,"(260,330]"
LEMD,100NM,H,18L,NA,62,20.766666666666666,19.545,20.626666666666665,20.085833333333333,"(330,360]"
LEMD,100NM,H,18R,NA,5,23.11,22.439999999999998,22.886666666666663,22.66333333333333,"(0,20]"
LEMD,100NM,H,18R,NA,9,25.026666666666667,24.336666666666666,24.92,24.628333333333334,"(20,50]"
LEMD,100NM,H,18R,NA,24,28.93333333333333,27.21333333333333,28.3675,27.790416666666665,"(50,95]"
LEMD,100NM,H,18R,NA,18,31.656666666666666,27.07,29.831666666666663,28.450833333333332,"(95,150]"
LEMD,100NM,H,18R,NA,1,31.7,31.7,31.7,31.7,"(150,200]"
LEMD,100NM,H,18R,NA,1880,26.563333333333333,24.415833333333335,26.08083333333333,25.248333333333335,"(200,260]"
LEMD,100NM,H,18R,NA,2039,21.35,19.89833333333333,20.91166666666667,20.405,"(260,330]"
LEMD,100NM,H,18R,NA,312,21.383333333333333,20.183333333333334,21,20.59166666666667,"(330,360]"
LEMD,100NM,H,32L,NA,33,28.686666666666667,28.2,28.439999999999998,28.32,"(0,20]"
LEMD,100NM,H,32L,NA,187,22.78333333333333,21.133333333333333,22.259999999999998,21.696666666666665,"(20,50]"
LEMD,100NM,H,32L,NA,379,22,20.611666666666668,21.666666666666668,21.139166666666668,"(50,95]"
LEMD,100NM,H,32L,NA,233,20.979999999999997,19.866666666666667,20.746666666666666,20.306666666666665,"(95,150]"
LEMD,100NM,H,32L,NA,6028,21.85,20.516666666666666,21.5,21.008333333333333,"(200,260]"
LEMD,100NM,H,32L,NA,7592,23.633333333333333,22.116666666666667,23.233333333333334,22.675,"(260,330]"
LEMD,100NM,H,32L,NA,785,27.46333333333333,25.636666666666667,26.876666666666665,26.256666666666668,"(330,360]"
LEMD,100NM,H,32R,NA,10,28.740000000000002,27.251666666666665,28.717499999999998,27.984583333333333,"(0,20]"
LEMD,100NM,H,32R,NA,1350,23.116666666666667,21.7,22.733333333333334,22.21666666666667,"(20,50]"
LEMD,100NM,H,32R,NA,2783,22.1,20.935000000000002,21.8,21.3675,"(50,95]"
LEMD,100NM,H,32R,NA,1859,21.15,19.966666666666665,20.883333333333333,20.424999999999997,"(95,150]"
LEMD,100NM,H,32R,NA,3176,20.8,19.6625,20.533333333333335,20.09791666666667,"(200,260]"
LEMD,100NM,H,32R,NA,1679,22.683333333333334,21.466666666666665,22.383333333333333,21.924999999999997,"(260,330]"
LEMD,100NM,H,32R,NA,65,26.706666666666667,23.936666666666667,25.72,24.828333333333333,"(330,360]"
LEMD,100NM,LJ,18L,NA,2,22.706666666666667,22.076666666666668,22.496666666666666,22.28666666666667,"(0,20]"
LEMD,100NM,LJ,18L,NA,35,24.89333333333333,23.256666666666664,24.431666666666665,23.844166666666666,"(20,50]"
LEMD,100NM,LJ,18L,NA,97,27.85666666666667,25.633333333333333,27.363333333333333,26.498333333333335,"(50,95]"
LEMD,100NM,LJ,18L,NA,56,28.4,26.108333333333334,27.808333333333334,26.958333333333336,"(95,150]"
LEMD,100NM,LJ,18L,NA,2,34.626666666666665,34.181666666666665,34.47833333333333,34.33,"(150,200]"
LEMD,100NM,LJ,18L,NA,2,33.38333333333333,28.508333333333336,31.75833333333333,30.133333333333333,"(200,260]"
LEMD,100NM,LJ,18L,NA,4,22.026666666666667,21.86916666666667,21.97416666666667,21.921666666666667,"(260,330]"
LEMD,100NM,LJ,18L,NA,2,26.413333333333334,26.215833333333332,26.3475,26.281666666666666,"(330,360]"
LEMD,100NM,LJ,18R,NA,1,24.783333333333335,24.783333333333335,24.783333333333335,24.783333333333335,"(0,20]"
LEMD,100NM,LJ,18R,NA,1,40.3,40.3,40.3,40.3,"(20,50]"
LEMD,100NM,LJ,18R,NA,2,33.60666666666667,33.05166666666667,33.42166666666667,33.236666666666665,"(50,95]"
LEMD,100NM,LJ,18R,NA,2,32.22333333333333,29.56833333333333,31.33833333333333,30.453333333333333,"(95,150]"
LEMD,100NM,LJ,18R,NA,18,33.166666666666664,31.999166666666667,33.02583333333333,32.5125,"(150,200]"
LEMD,100NM,LJ,18R,NA,33,28.823333333333338,27.010000000000005,28.483333333333334,27.74666666666667,"(200,260]"
LEMD,100NM,LJ,18R,NA,20,22.119999999999997,20.985833333333332,21.493333333333336,21.239583333333336,"(260,330]"
LEMD,100NM,LJ,18R,NA,22,22.43333333333333,20.821666666666665,22.272499999999997,21.547083333333333,"(330,360]"
LEMD,100NM,LJ,32L,NA,4,29.166666666666668,27.929166666666667,28.754166666666663,28.341666666666665,"(0,20]"
LEMD,100NM,LJ,32L,NA,12,23.793333333333333,22.178333333333335,23.615,22.89666666666667,"(20,50]"
LEMD,100NM,LJ,32L,NA,28,23.926666666666666,22.223333333333333,23.488333333333333,22.855833333333333,"(50,95]"
LEMD,100NM,LJ,32L,NA,14,23.553333333333335,21.126666666666665,22.60666666666667,21.866666666666667,"(95,150]"
LEMD,100NM,LJ,32L,NA,61,23.55,22.866666666666667,23.4,23.133333333333333,"(150,200]"
LEMD,100NM,LJ,32L,NA,69,22.81666666666667,21.116666666666667,22.39,21.753333333333334,"(200,260]"
LEMD,100NM,LJ,32L,NA,63,25.439999999999998,24.385,25.183333333333334,24.784166666666668,"(260,330]"
LEMD,100NM,LJ,32L,NA,63,29.456666666666667,27.40666666666667,28.721666666666664,28.064166666666665,"(330,360]"
LEMD,100NM,LJ,32R,NA,1,27.3,27.3,27.3,27.3,"(0,20]"
LEMD,100NM,LJ,32R,NA,128,25.256666666666668,23.673333333333332,25.018333333333334,24.34583333333333,"(20,50]"
LEMD,100NM,LJ,32R,NA,169,23.12,21.97,22.740000000000002,22.355,"(50,95]"
LEMD,100NM,LJ,32R,NA,123,22.68,21.603333333333335,22.433333333333334,22.018333333333334,"(95,150]"
LEMD,100NM,LJ,32R,NA,3,24.08,23.145,23.76833333333333,23.456666666666663,"(150,200]"
LEMD,100NM,LJ,32R,NA,5,21.633333333333333,21.483333333333334,21.583333333333336,21.533333333333335,"(200,260]"
LEMD,100NM,LJ,32R,NA,5,25.55,23.1,24.733333333333334,23.916666666666668,"(260,330]"
LEMD,100NM,LJ,32R,NA,7,27.13,26.625,26.775,26.7,"(330,360]"
LEMD,100NM,LT,18L,NA,8,24.810000000000002,23.668333333333333,24.0575,23.862916666666667,"(20,50]"
LEMD,100NM,LT,18L,NA,8,27.620000000000005,27.49,27.54416666666667,27.517083333333332,"(50,95]"
LEMD,100NM,LT,18L,NA,4,31.04,30.3725,30.817499999999995,30.595,"(95,150]"
LEMD,100NM,LT,18L,NA,1,29.55,29.55,29.55,29.55,"(150,200]"
LEMD,100NM,LT,18L,NA,1,59.38333333333333,59.38333333333333,59.38333333333333,59.38333333333333,"(200,260]"
LEMD,100NM,LT,18L,NA,1,22.016666666666666,22.016666666666666,22.016666666666666,22.016666666666666,"(260,330]"
LEMD,100NM,LT,18L,NA,3,24.383333333333333,24.108333333333334,24.291666666666664,24.2,"(330,360]"
LEMD,100NM,LT,18R,NA,1,29.8,29.8,29.8,29.8,"(50,95]"
LEMD,100NM,LT,18R,NA,3,36.236666666666665,34.49666666666666,35.656666666666666,35.07666666666667,"(150,200]"
LEMD,100NM,LT,18R,NA,5,27.009999999999998,26.890000000000004,26.970000000000002,26.930000000000003,"(200,260]"
LEMD,100NM,LT,18R,NA,1,24.733333333333334,24.733333333333334,24.733333333333334,24.733333333333334,"(260,330]"
LEMD,100NM,LT,18R,NA,19,22.576666666666668,21.849999999999998,22.481666666666666,22.16583333333333,"(330,360]"
LEMD,100NM,LT,32L,NA,4,25.403333333333336,24.938333333333336,25.248333333333335,25.093333333333334,"(20,50]"
LEMD,100NM,LT,32L,NA,7,22.716666666666665,22.376666666666665,22.596666666666664,22.486666666666665,"(50,95]"
LEMD,100NM,LT,32L,NA,1,25.683333333333334,25.683333333333334,25.683333333333334,25.683333333333334,"(95,150]"
LEMD,100NM,LT,32L,NA,8,25.086666666666666,24.265,25.069166666666664,24.66708333333333,"(150,200]"
LEMD,100NM,LT,32L,NA,5,21.936666666666667,21.746666666666666,21.873333333333335,21.810000000000002,"(200,260]"
LEMD,100NM,LT,32L,NA,5,26.026666666666664,25.35666666666667,25.803333333333335,25.580000000000002,"(260,330]"
LEMD,100NM,LT,32L,NA,22,29.296666666666667,28.384999999999998,29.048333333333332,28.716666666666665,"(330,360]"
LEMD,100NM,LT,32R,NA,10,27.193333333333335,25.339166666666664,26.990833333333335,26.165,"(20,50]"
LEMD,100NM,LT,32R,NA,16,23.833333333333332,23.141666666666666,23.608333333333334,23.375,"(50,95]"
LEMD,100NM,LT,32R,NA,13,26.07,24.566666666666666,25.86,25.21333333333333,"(95,150]"
LEMD,100NM,LT,32R,NA,1,34.53333333333333,34.53333333333333,34.53333333333333,34.53333333333333,"(200,260]"
LEMD,100NM,LT,32R,NA,1,30.633333333333333,30.633333333333333,30.633333333333333,30.633333333333333,"(330,360]"
LEMD,100NM,MJ,18L,NA,24,22.73,20.349166666666665,22.136666666666663,21.242916666666666,"(0,20]"
LEMD,100NM,MJ,18L,NA,6688,23.116666666666667,21.383333333333333,22.666666666666668,22.025,"(20,50]"
LEMD,100NM,MJ,18L,NA,11668,26.283333333333335,24.139166666666668,25.716666666666665,24.92791666666667,"(50,95]"
LEMD,100NM,MJ,18L,NA,7042,26.983333333333334,25.000833333333333,26.466666666666665,25.73375,"(95,150]"
LEMD,100NM,MJ,18L,NA,77,30.853333333333335,28.883333333333333,30.25,29.566666666666666,"(150,200]"
LEMD,100NM,MJ,18L,NA,1125,25.583333333333332,23.35666666666667,25.083333333333332,24.22,"(200,260]"
LEMD,100NM,MJ,18L,NA,491,20.766666666666666,19.775,20.575,20.174999999999997,"(260,330]"
LEMD,100NM,MJ,18L,NA,621,20.6,19.1,20.233333333333334,19.666666666666668,"(330,360]"
LEMD,100NM,MJ,18R,NA,261,21.883333333333333,20.95,21.6,21.275,"(0,20]"
LEMD,100NM,MJ,18R,NA,230,23.966666666666665,21.5725,23.203333333333333,22.38791666666667,"(20,50]"
LEMD,100NM,MJ,18R,NA,393,26.693333333333335,24.153333333333336,25.833333333333336,24.993333333333336,"(50,95]"
LEMD,100NM,MJ,18R,NA,188,28.729999999999997,25.416666666666668,27.616666666666667,26.516666666666666,"(95,150]"
LEMD,100NM,MJ,18R,NA,1051,31.366666666666667,29.258333333333333,30.875,30.066666666666666,"(150,200]"
LEMD,100NM,MJ,18R,NA,5883,27.283333333333335,25.133333333333333,26.7,25.916666666666664,"(200,260]"
LEMD,100NM,MJ,18R,NA,3547,21.416666666666668,19.883333333333333,21.033333333333335,20.458333333333336,"(260,330]"
LEMD,100NM,MJ,18R,NA,5408,21.523333333333333,20.116666666666667,21.166666666666668,20.641666666666666,"(330,360]"
LEMD,100NM,MJ,32L,NA,560,27.880000000000003,26.09916666666667,27.466666666666665,26.782916666666665,"(0,20]"
LEMD,100NM,MJ,32L,NA,2558,23.233333333333334,21.647499999999997,22.866666666666667,22.257083333333334,"(20,50]"
LEMD,100NM,MJ,32L,NA,4457,21.95,20.583333333333332,21.55,21.066666666666666,"(50,95]"
LEMD,100NM,MJ,32L,NA,1956,20.983333333333334,19.645833333333332,20.654166666666665,20.15,"(95,150]"
LEMD,100NM,MJ,32L,NA,3138,22.2,20.766666666666666,21.75,21.258333333333333,"(150,200]"
LEMD,100NM,MJ,32L,NA,16501,21.833333333333332,20.466666666666665,21.483333333333334,20.975,"(200,260]"
LEMD,100NM,MJ,32L,NA,10148,24.666666666666668,22.866666666666667,24.1675,23.517083333333332,"(260,330]"
LEMD,100NM,MJ,32L,NA,14151,27.716666666666665,25.508333333333333,27.133333333333333,26.320833333333333,"(330,360]"
LEMD,100NM,MJ,32R,NA,63,27.873333333333335,25.706666666666663,27.271666666666665,26.489166666666662,"(0,20]"
LEMD,100NM,MJ,32R,NA,15377,23.6,22.113333333333333,23.216666666666665,22.665,"(20,50]"
LEMD,100NM,MJ,32R,NA,28640,22.033333333333335,20.683333333333334,21.666666666666668,21.175,"(50,95]"
LEMD,100NM,MJ,32R,NA,16307,20.9,19.683333333333334,20.566666666666666,20.125,"(95,150]"
LEMD,100NM,MJ,32R,NA,97,22.486666666666665,20.776666666666667,21.99,21.383333333333333,"(150,200]"
LEMD,100NM,MJ,32R,NA,2177,20.716666666666665,19.266666666666666,20.35,19.808333333333334,"(200,260]"
LEMD,100NM,MJ,32R,NA,617,24.439999999999998,22.813333333333333,24.05,23.431666666666665,"(260,330]"
LEMD,100NM,MJ,32R,NA,1353,25.873333333333335,24.060000000000002,25.35,24.705000000000002,"(330,360]"
LEMD,100NM,MT,18L,NA,499,26.65,25.215,26.366666666666667,25.79083333333333,"(20,50]"
LEMD,100NM,MT,18L,NA,14,28.953333333333333,27.609166666666667,28.470833333333335,28.04,"(50,95]"
LEMD,100NM,MT,18L,NA,570,33.31333333333334,31.131666666666664,32.833333333333336,31.9825,"(95,150]"
LEMD,100NM,MT,18L,NA,63,38.81333333333333,37.21833333333334,38.35166666666667,37.785000000000004,"(150,200]"
LEMD,100NM,MT,18L,NA,50,32.42999999999999,31.683333333333334,32.3725,32.02791666666667,"(200,260]"
LEMD,100NM,MT,18L,NA,62,24.086666666666666,22.977499999999996,23.726666666666667,23.352083333333333,"(260,330]"
LEMD,100NM,MT,18L,NA,2,25.46,25.0025,25.307499999999997,25.155,"(330,360]"
LEMD,100NM,MT,18R,NA,3,30.52,30.18,30.406666666666666,30.293333333333333,"(0,20]"
LEMD,100NM,MT,18R,NA,18,26.876666666666665,25.986666666666665,26.438333333333333,26.2125,"(20,50]"
LEMD,100NM,MT,18R,NA,13,33.36333333333333,29.533333333333335,32.56666666666666,31.049999999999997,"(95,150]"
LEMD,100NM,MT,18R,NA,481,40.46666666666667,38.733333333333334,39.916666666666664,39.325,"(150,200]"
LEMD,100NM,MT,18R,NA,514,34.13333333333333,31.781666666666666,33.51583333333333,32.64875,"(200,260]"
LEMD,100NM,MT,18R,NA,438,24.766666666666666,23.095,24.183333333333334,23.639166666666668,"(260,330]"
LEMD,100NM,MT,18R,NA,10,25.363333333333333,22.573333333333334,24.26833333333333,23.420833333333334,"(330,360]"
LEMD,100NM,MT,32L,NA,2,41.96333333333333,41.92833333333333,41.95166666666667,41.94,"(0,20]"
LEMD,100NM,MT,32L,NA,148,28.96333333333333,27.210833333333333,28.289166666666667,27.75,"(20,50]"
LEMD,100NM,MT,32L,NA,3,27.773333333333333,27.418333333333333,27.655,27.53666666666667,"(50,95]"
LEMD,100NM,MT,32L,NA,195,25.68,24.60666666666667,25.321666666666665,24.964166666666667,"(95,150]"
LEMD,100NM,MT,32L,NA,1222,27.55,25.834999999999997,27.1525,26.49375,"(150,200]"
LEMD,100NM,MT,32L,NA,1280,25.846666666666668,24.64833333333333,25.4975,25.072916666666664,"(200,260]"
LEMD,100NM,MT,32L,NA,1055,30.716666666666665,28.97833333333333,30.30166666666667,29.64,"(260,330]"
LEMD,100NM,MT,32L,NA,8,34.56333333333333,32.19416666666667,34.376666666666665,33.28541666666666,"(330,360]"
LEMD,100NM,MT,32R,NA,1,37.95,37.95,37.95,37.95,"(0,20]"
LEMD,100NM,MT,32R,NA,1257,29.016666666666666,27.73,28.7,28.215,"(20,50]"
LEMD,100NM,MT,32R,NA,32,24.75333333333333,23.868333333333332,24.5275,24.197916666666664,"(50,95]"
LEMD,100NM,MT,32R,NA,1436,25.366666666666667,24.0625,25.016666666666666,24.539583333333333,"(95,150]"
LEMD,100NM,MT,32R,NA,24,28.206666666666667,26.040833333333335,28.120833333333334,27.080833333333334,"(150,200]"
LEMD,100NM,MT,32R,NA,34,26.663333333333334,25.6875,26.275000000000002,25.981250000000003,"(200,260]"
LEMD,100NM,MT,32R,NA,54,29.060000000000002,27.921666666666667,28.848333333333336,28.385,"(260,330]"
LEMD,100NM,MT,32R,NA,8,31.363333333333337,30.408333333333335,31.001666666666665,30.705,"(330,360]"
LEMD,100NM,ZZ,18L,NA,1,25.433333333333334,25.433333333333334,25.433333333333334,25.433333333333334,"(50,95]"
LEMD,100NM,ZZ,32L,NA,1,29.783333333333335,29.783333333333335,29.783333333333335,29.783333333333335,"(260,330]"
LFPG,40NM,H,08L,"(0,90]",189,17.759999999999998,16.656666666666666,17.39,17.023333333333333,NA
LFPG,40NM,H,08L,"(90,180]",202,18.04,17.16916666666667,17.7525,17.460833333333333,NA
LFPG,40NM,H,08L,"(180,270]",92,10.586666666666666,9.985,10.515833333333333,10.250416666666666,NA
LFPG,40NM,H,08L,"(270,360]",103,11.196666666666665,10.518333333333334,11.093333333333334,10.805833333333334,NA
LFPG,40NM,H,08R,"(0,90]",3109,17.85,16.9,17.6,17.25,NA
LFPG,40NM,H,08R,"(90,180]",3438,18.1,16.980833333333333,17.816666666666666,17.39875,NA
LFPG,40NM,H,08R,"(180,270]",2374,10.966666666666667,10.233333333333333,10.766666666666667,10.5,NA
LFPG,40NM,H,08R,"(270,360]",4066,11.616666666666667,10.933333333333334,11.445833333333333,11.189583333333333,NA
LFPG,40NM,H,09L,"(0,90]",4271,16.933333333333334,15.766666666666667,16.666666666666668,16.21666666666667,NA
LFPG,40NM,H,09L,"(90,180]",1169,17.666666666666668,16.373333333333335,17.35,16.861666666666668,NA
LFPG,40NM,H,09L,"(180,270]",497,10.783333333333333,10.213333333333333,10.633333333333333,10.423333333333332,NA
LFPG,40NM,H,09L,"(270,360]",4957,11.083333333333334,10.45,10.916666666666666,10.683333333333334,NA
LFPG,40NM,H,09R,"(0,90]",211,16.916666666666668,15.183333333333334,16.583333333333336,15.883333333333335,NA
LFPG,40NM,H,09R,"(90,180]",61,16.85,16.133333333333333,16.7,16.416666666666664,NA
LFPG,40NM,H,09R,"(180,270]",31,10.6,9.816666666666666,10.358333333333334,10.0875,NA
LFPG,40NM,H,09R,"(270,360]",124,11.030000000000001,10.374166666666667,10.864999999999998,10.619583333333333,NA
LFPG,40NM,H,26L,"(0,90]",5097,11.133333333333333,10.366666666666667,10.95,10.658333333333333,NA
LFPG,40NM,H,26L,"(90,180]",5904,11.316666666666666,10.716666666666667,11.166666666666666,10.941666666666666,NA
LFPG,40NM,H,26L,"(180,270]",3439,17.666666666666668,16.283333333333335,17.316666666666666,16.8,NA
LFPG,40NM,H,26L,"(270,360]",6633,17.583333333333332,16.383333333333333,17.266666666666666,16.825,NA
LFPG,40NM,H,26R,"(0,90]",226,10.55,9.95,10.429166666666667,10.189583333333333,NA
LFPG,40NM,H,26R,"(90,180]",275,11.1,10.511666666666667,10.968333333333334,10.74,NA
LFPG,40NM,H,26R,"(180,270]",75,16.86,15.801666666666666,16.65833333333333,16.229999999999997,NA
LFPG,40NM,H,26R,"(270,360]",147,16.736666666666665,14.840000000000002,16.259999999999998,15.55,NA
LFPG,40NM,H,27L,"(0,90]",344,11.326666666666668,10.585833333333333,11.174166666666666,10.879999999999999,NA
LFPG,40NM,H,27L,"(90,180]",71,12.033333333333333,11.258333333333333,11.883333333333333,11.570833333333333,NA
LFPG,40NM,H,27L,"(180,270]",15,18.613333333333333,17.291666666666664,18.601666666666667,17.946666666666665,NA
LFPG,40NM,H,27L,"(270,360]",140,17.613333333333333,15.938333333333334,17.266666666666666,16.6025,NA
