ICAO,YEAR,MOF,AC_CLASS,AP_C_RWY,C100_SECT,N,N_VALID,TOT_A100,TOT_REF,TOT_ADD
LIRF,2022,7,H,34R,"(50,90]",2,2,48.83333333333333,42.766666666666666,6.066666666666666
LIRF,2022,7,H,34R,"(90,185]",7,7,158.43333333333334,141.75,16.683333333333334
LIRF,2022,7,H,34R,NA,1,0,0,0,0
LIRF,2022,7,LJ,34R,"(335,360]",1,1,35.86666666666667,21.270000000000003,14.596666666666664
LIRF,2022,7,MJ,16L,"(0,50]",391,391,7876.183333333333,7631.016666666644,245.16666666666703
LIRF,2022,7,MJ,16L,"(185,285]",1346,1346,31798.266666666634,29858.766666666965,1939.4999999999975
LIRF,2022,7,MJ,16L,"(285,335]",1640,1640,32333.916666666617,31023.33333333406,1310.5833333333317
LIRF,2022,7,MJ,16L,"(335,360]",950,950,18555.95000000002,17796.66666666682,759.2833333333315
LIRF,2022,7,MJ,16L,"(50,90]",204,204,4747.916666666664,4488,259.9166666666664
LIRF,2022,7,MJ,16L,"(90,185]",1945,1945,47979.64999999992,44637.74999999923,3341.900000000001
LIRF,2022,7,MJ,16L,NA,35,0,17.816666666666666,0,0
LIRF,2022,7,MJ,16R,"(0,50]",59,59,1266.1166666666663,1186.8833333333328,79.23333333333338
LIRF,2022,7,MJ,16R,"(185,285]",270,270,6165.449999999998,6047.99999999998,117.45000000000046
LIRF,2022,7,MJ,16R,"(285,335]",340,340,6818.450000000005,6630,188.45
LIRF,2022,7,MJ,16R,"(335,360]",120,120,2308.9666666666667,2310.7999999999997,-1.8333333333334636
LIRF,2022,7,MJ,16R,"(50,90]",157,157,3744.516666666668,3642.39999999999,102.11666666666676
LIRF,2022,7,MJ,16R,"(90,185]",453,453,11468.966666666664,10917.300000000092,551.6666666666658
LIRF,2022,7,MJ,16R,NA,21,0,0,0,0
LIRF,2022,7,MJ,25,"(90,185]",1,1,19.883333333333333,25.826666666666668,-5.943333333333335
LIRF,2022,7,MJ,34L,"(0,50]",11,11,292.4833333333333,268.5833333333333,23.89999999999998
LIRF,2022,7,MJ,34L,"(185,285]",44,44,1025.466666666667,964.3333333333328,61.13333333333327
LIRF,2022,7,MJ,34L,"(285,335]",60,60,1598.533333333333,1515,83.53333333333333
LIRF,2022,7,MJ,34L,"(335,360]",14,14,371.25,324.09999999999997,47.15000000000002
LIRF,2022,7,MJ,34L,"(50,90]",25,25,600.9500000000002,546.8333333333334,54.11666666666663
LIRF,2022,7,MJ,34L,"(90,185]",65,65,1495.1666666666672,1323.1833333333327,171.9833333333332
LIRF,2022,7,MJ,34L,NA,4,0,0,0,0
LIRF,2022,7,MJ,34R,"(0,50]",76,76,1919.7333333333336,1796.1333333333366,123.60000000000002
LIRF,2022,7,MJ,34R,"(185,285]",242,242,5570.366666666665,5324,246.3666666666665
LIRF,2022,7,MJ,34R,"(285,335]",267,267,6892.749999999998,6425.799999999986,466.9500000000011
LIRF,2022,7,MJ,34R,"(335,360]",173,173,4216.766666666668,3964.583333333323,252.18333333333305
LIRF,2022,7,MJ,34R,"(50,90]",31,31,741.2833333333331,663.9166666666665,77.36666666666662
LIRF,2022,7,MJ,34R,"(90,185]",351,351,7994.766666666658,7166.250000000034,828.5166666666661
LIRF,2022,7,MJ,34R,NA,10,0,0,0,0
LIRF,2022,7,MT,16L,"(285,335]",2,2,50.45,47.326666666666675,3.123333333333324
LIRF,2022,7,MT,16L,"(335,360]",3,3,67.4,65.26000000000002,2.1399999999999864
LIRF,2022,7,MT,16L,"(50,90]",5,5,143.51666666666665,129.45,14.066666666666665
LIRF,2022,7,MT,16L,"(90,185]",1,1,28.9,27.55,1.349999999999998
LIRF,2022,7,MT,16R,"(0,50]",2,2,45.71666666666667,53.733333333333334,-8.016666666666666
LIRF,2022,7,MT,16R,"(185,285]",4,4,122.4,120.90666666666668,1.4933333333333323
LIRF,2022,7,MT,16R,"(285,335]",4,4,100.58333333333331,93.58666666666667,6.996666666666659
LIRF,2022,7,MT,16R,"(335,360]",14,14,308.40000000000003,302.25999999999993,6.139999999999997
LIRF,2022,7,MT,16R,"(50,90]",34,34,893.6333333333332,877.1999999999995,16.433333333333316
LIRF,2022,7,MT,16R,"(90,185]",4,4,126.13333333333334,111.28,14.853333333333335
LIRF,2022,7,MT,34L,"(285,335]",2,0,67.88333333333334,0,0
LIRF,2022,7,MT,34L,"(335,360]",1,1,36.3,25.81666666666667,10.483333333333327
LIRF,2022,7,MT,34L,"(50,90]",5,5,127.63333333333333,118.5,9.133333333333333
LIRF,2022,7,MT,34L,"(90,185]",2,2,47.88333333333333,43.55333333333333,4.330000000000005
LIRF,2022,7,MT,34R,"(185,285]",1,1,24.283333333333335,30.700000000000003,-6.416666666666668
LIRF,2022,7,MT,34R,"(285,335]",1,1,34.56666666666667,31.55,3.0166666666666693
LIRF,2022,7,MT,34R,"(335,360]",2,2,57.68333333333334,53.13333333333334,4.549999999999994
LIRF,2022,7,MT,34R,"(50,90]",2,2,52.65,51.29333333333334,1.356666666666662
LIRF,2022,7,MT,34R,NA,1,0,0,0,0
LIRF,2022,7,NA,16L,NA,5,0,0,0,0
LIRF,2022,7,NA,16R,NA,4,0,0,0,0
LIRF,2022,7,NA,34L,NA,2,0,0,0,0
LIRF,2022,7,NA,34R,NA,1,0,0,0,0
LIRF,NA,NA,MJ,16L,"(0,50]",1,0,0,19.516666666666666,0
LIRF,NA,NA,MJ,16L,"(185,285]",1,0,0,22.183333333333337,0
LIRF,NA,NA,MJ,16L,"(285,335]",5,0,0,94.58333333333334,0
LIRF,NA,NA,MJ,16L,"(335,360]",1,0,0,18.733333333333334,0
LIRF,NA,NA,MJ,16L,"(50,90]",3,0,0,66,0
LIRF,NA,NA,MJ,16L,"(90,185]",3,0,0,68.85,0
LIRF,NA,NA,MJ,16L,NA,2,0,0,0,0
LIRF,NA,NA,MJ,16R,"(185,285]",1,0,0,22.4,0
LIRF,NA,NA,MJ,16R,"(50,90]",1,0,0,23.2,0
LIRF,NA,NA,MJ,16R,"(90,185]",1,0,0,24.1,0
LIRF,NA,NA,MJ,16R,NA,1,0,0,0,0
LIRF,NA,NA,MJ,34L,"(185,285]",1,0,0,21.916666666666668,0
LIRF,NA,NA,MJ,34R,"(285,335]",3,0,0,72.19999999999999,0
LIRF,NA,NA,MT,16L,"(335,360]",2,0,0,43.506666666666675,0
LIRF,NA,NA,MT,16L,"(90,185]",1,0,0,27.55,0
LIRF,NA,NA,MT,16R,"(285,335]",1,0,0,23.39666666666667,0
LIRF,NA,NA,MT,16R,"(335,360]",4,0,0,86.36,0
LIRF,NA,NA,MT,25,"(335,360]",1,0,0,0,0
LIRF,NA,NA,NA,16L,NA,1,0,0,0,0
LIRF,NA,NA,NA,NA,NA,26,0,0,0,0
LSZH,2019,1,H,14,"(0,50]",77,77,1784.5500000000002,1647.800000000002,136.75000000000009
LSZH,2019,1,H,14,"(115,195]",13,13,365.5666666666667,315.9000000000001,49.66666666666666
LSZH,2019,1,H,14,"(195,265]",44,44,1118.1333333333334,992.933333333332,125.2000000000002
LSZH,2019,1,H,14,"(265,340]",366,366,8230.449999999993,7210.199999999956,1020.2500000000006
LSZH,2019,1,H,14,"(340,360]",1,1,19.783333333333335,19.75,0.03333333333333499
LSZH,2019,1,H,14,"(50,115]",267,267,6779.133333333337,6172.150000000017,606.9833333333329
LSZH,2019,1,H,14,NA,9,0,0,0,0
LSZH,2019,1,H,16,"(0,50]",3,3,67.85,65.67,2.1799999999999997
LSZH,2019,1,H,16,"(115,195]",2,2,56.03333333333333,54.29333333333333,1.740000000000002
LSZH,2019,1,H,16,"(265,340]",7,7,175.3166666666667,144.90000000000003,30.416666666666643
LSZH,2019,1,H,16,"(50,115]",10,10,264.79999999999995,237.33333333333337,27.466666666666654
LSZH,2019,1,H,28,"(0,50]",16,16,420.96666666666664,391.73333333333346,29.233333333333317
LSZH,2019,1,H,28,"(115,195]",1,1,27.7,23.683333333333337,4.016666666666662
LSZH,2019,1,H,28,"(195,265]",4,4,111.2,95.6,15.600000000000003
LSZH,2019,1,H,28,"(265,340]",42,42,1237.9500000000005,1026.2000000000014,211.74999999999983
LSZH,2019,1,H,28,"(50,115]",46,46,1266.3166666666666,1040.6733333333334,225.64333333333332
LSZH,2019,1,H,28,NA,1,0,0,0,0
LSZH,2019,1,H,34,"(0,50]",40,40,1217.083333333333,1034.6666666666667,182.41666666666663
LSZH,2019,1,H,34,"(115,195]",30,30,888.9166666666665,791.0000000000001,97.91666666666664
LSZH,2019,1,H,34,"(195,265]",11,11,303.8833333333333,252.70666666666665,51.17666666666668
LSZH,2019,1,H,34,"(265,340]",75,75,1887.699999999999,1748.7499999999968,138.9500000000003
LSZH,2019,1,H,34,"(340,360]",2,2,49.833333333333336,49.913333333333334,-0.0799999999999983
LSZH,2019,1,H,34,"(50,115]",259,259,6709.766666666666,6159.883333333366,549.8833333333324
LSZH,2019,1,H,34,NA,3,0,0,0,0
LSZH,2019,1,HEL,14,NA,1,0,0,0,0
LSZH,2019,1,HEL,H,NA,151,0,0,0,0
LSZH,2019,1,LJ,14,"(0,50]",22,22,511.5666666666666,477.3999999999998,34.16666666666667
LSZH,2019,1,LJ,14,"(115,195]",15,15,510.0833333333333,391.24999999999994,118.83333333333331
LSZH,2019,1,LJ,14,"(195,265]",22,22,618.0833333333334,517.4399999999998,100.64333333333336
LSZH,2019,1,LJ,14,"(265,340]",32,32,800.0833333333331,678.9333333333333,121.15000000000003
LSZH,2019,1,LJ,14,"(340,360]",4,4,88.75,87.24,1.5100000000000051
LSZH,2019,1,LJ,14,"(50,115]",19,19,510.9500000000001,481.65000000000015,29.29999999999998
LSZH,2019,1,LJ,14,NA,30,0,0,0,0
LSZH,2019,1,LJ,16,"(0,50]",1,1,35.65,35.65,0
LSZH,2019,1,LJ,16,"(115,195]",1,1,36.61666666666667,36.61666666666667,0
LSZH,2019,1,LJ,16,"(265,340]",1,1,35.13333333333333,35.13333333333333,0
LSZH,2019,1,LJ,28,"(0,50]",4,4,115.66666666666666,99.66666666666669,15.999999999999991
LSZH,2019,1,LJ,28,"(115,195]",3,3,94.03333333333332,73.42000000000002,20.61333333333332
LSZH,2019,1,LJ,28,"(195,265]",3,3,88.83333333333333,81.19999999999999,7.633333333333347
LSZH,2019,1,LJ,28,"(265,340]",8,8,264.81666666666666,215.68000000000004,49.13666666666667
LSZH,2019,1,LJ,28,"(340,360]",1,1,24.383333333333333,24.59,-0.206666666666667
LSZH,2019,1,LJ,28,"(50,115]",2,2,59.33333333333333,49.61333333333334,9.719999999999995
LSZH,2019,1,LJ,28,NA,12,0,0,0,0
LSZH,2019,1,LJ,34,"(0,50]",2,2,56.766666666666666,55.86666666666666,0.9000000000000057
LSZH,2019,1,LJ,34,"(195,265]",1,1,29.433333333333337,25.25,4.183333333333334
LSZH,2019,1,LJ,34,"(50,115]",1,1,27.65,26.36,1.2899999999999991
LSZH,2019,1,LJ,34,NA,2,0,0,0,0
LSZH,2019,1,LP,14,"(195,265]",3,3,132.26666666666665,108.94,23.326666666666668
LSZH,2019,1,LP,14,"(50,115]",2,2,83.03333333333333,91.99333333333334,-8.96
LSZH,2019,1,LP,14,NA,29,0,0,0,0
LSZH,2019,1,LP,28,NA,65,0,0,0,0
LSZH,2019,1,LP,32,NA,7,0,0,0,0
LSZH,2019,1,LP,34,NA,4,0,0,0,0
LSZH,2019,1,LT,14,"(0,50]",11,11,296.5333333333333,285.52333333333337,11.00999999999996
LSZH,2019,1,LT,14,"(115,195]",4,4,139.61666666666667,130.13333333333333,9.48333333333334
LSZH,2019,1,LT,14,"(195,265]",11,11,363.36666666666673,318.78,44.5866666666667
LSZH,2019,1,LT,14,"(265,340]",11,11,320.40000000000003,280.4633333333333,39.93666666666671
LSZH,2019,1,LT,14,"(340,360]",2,2,49.83333333333333,51.693333333333335,-1.860000000000003
LSZH,2019,1,LT,14,"(50,115]",9,9,307.6333333333333,269.31000000000006,38.323333333333345
LSZH,2019,1,LT,14,NA,28,0,0,0,0
LSZH,2019,1,LT,28,"(0,50]",2,2,83.93333333333334,63.79333333333333,20.14
LSZH,2019,1,LT,28,"(50,115]",1,1,30.316666666666663,33.166666666666664,-2.849999999999998
LSZH,2019,1,LT,28,NA,5,0,0,0,0
LSZH,2019,1,LT,34,"(265,340]",1,1,33.3,33.3,0
LSZH,2019,1,MJ,14,"(0,50]",1527,1527,35784.166666666635,31990.650000000776,3793.516666666669
LSZH,2019,1,MJ,14,"(115,195]",448,448,13292.733333333344,11162.666666666631,2130.066666666666
LSZH,2019,1,MJ,14,"(195,265]",862,862,23026.63333333335,19337.533333333173,3689.1000000000017
LSZH,2019,1,MJ,14,"(265,340]",1227,1227,29300.50000000005,25092.15000000055,4208.349999999997
LSZH,2019,1,MJ,14,"(340,360]",449,449,9954.48333333332,9084.766666666706,869.716666666667
LSZH,2019,1,MJ,14,"(50,115]",1161,1161,30181.883333333342,27186.75000000039,2995.133333333336
LSZH,2019,1,MJ,14,NA,174,0,0,0,0
LSZH,2019,1,MJ,16,"(0,50]",15,15,390.85,293.05,97.80000000000004
LSZH,2019,1,MJ,16,"(115,195]",4,4,151.46666666666667,91.48,59.98666666666667
LSZH,2019,1,MJ,16,"(195,265]",5,5,157.0333333333333,132.5,24.533333333333328
LSZH,2019,1,MJ,16,"(265,340]",17,17,443.65,354.5633333333335,89.08666666666664
LSZH,2019,1,MJ,16,"(340,360]",2,2,54.68333333333333,40.146666666666675,14.536666666666656
LSZH,2019,1,MJ,16,"(50,115]",6,6,181.2,129.48,51.720000000000006
LSZH,2019,1,MJ,16,NA,3,0,0,0,0
LSZH,2019,1,MJ,28,"(0,50]",529,529,14217.51666666667,12299.25,1918.2666666666655
LSZH,2019,1,MJ,28,"(115,195]",150,150,4469.233333333333,3319.9999999999977,1149.233333333333
LSZH,2019,1,MJ,28,"(195,265]",333,333,9621.916666666664,7764.449999999982,1857.4666666666676
LSZH,2019,1,MJ,28,"(265,340]",413,413,11821.899999999994,10201.100000000017,1620.800000000001
LSZH,2019,1,MJ,28,"(340,360]",118,118,3050.4666666666667,2696.6933333333336,353.7733333333329
LSZH,2019,1,MJ,28,"(50,115]",350,350,9094.250000000002,7513.33333333327,1580.916666666668
LSZH,2019,1,MJ,28,NA,36,0,0,0,0
LSZH,2019,1,MJ,34,"(0,50]",108,108,3000.416666666667,2744.999999999998,255.4166666666664
LSZH,2019,1,MJ,34,"(115,195]",34,34,914.2666666666668,762.846666666666,151.42000000000013
LSZH,2019,1,MJ,34,"(195,265]",105,105,2776.0666666666657,2310,466.06666666666695
LSZH,2019,1,MJ,34,"(265,340]",113,113,3051.500000000002,2751.5499999999943,299.9499999999998
LSZH,2019,1,MJ,34,"(340,360]",48,48,1276.4500000000005,1207.6800000000003,68.76999999999998
LSZH,2019,1,MJ,34,"(50,115]",115,115,3114.25,2691.000000000006,423.25000000000006
LSZH,2019,1,MJ,34,NA,17,0,0,0,0
LSZH,2019,1,MT,14,"(0,50]",149,149,3947.3666666666654,3465.7400000000125,481.6266666666664
LSZH,2019,1,MT,14,"(115,195]",1,1,32.75,29.96,2.789999999999999
LSZH,2019,1,MT,14,"(195,265]",34,34,1052.0166666666664,914.826666666666,137.1900000000001
LSZH,2019,1,MT,14,"(265,340]",12,12,317.9166666666666,283.23999999999995,34.67666666666668
LSZH,2019,1,MT,14,"(340,360]",13,13,294.3333333333333,283.40000000000003,10.933333333333373
LSZH,2019,1,MT,14,"(50,115]",71,71,2040.9500000000005,1888.5999999999976,152.34999999999988
LSZH,2019,1,MT,14,NA,185,0,0,0,0
LSZH,2019,1,MT,16,"(0,50]",1,1,35.333333333333336,35.333333333333336,0
LSZH,2019,1,MT,16,NA,1,0,0,0,0
LSZH,2019,1,MT,28,"(0,50]",43,43,1291.1833333333332,1137.0633333333344,154.11999999999992
LSZH,2019,1,MT,28,"(195,265]",4,4,133.95000000000002,117.16,16.79000000000001
LSZH,2019,1,MT,28,"(265,340]",1,1,41.38333333333333,27.36,14.023333333333332
LSZH,2019,1,MT,28,"(340,360]",1,1,25.1,25.05666666666667,0.043333333333333
LSZH,2019,1,MT,28,"(50,115]",13,13,383.21666666666664,334.1433333333332,49.073333333333345
LSZH,2019,1,MT,28,NA,30,0,0,0,0
LSZH,2019,1,MT,34,"(0,50]",9,9,262.7666666666667,242.78999999999996,19.976666666666667
LSZH,2019,1,MT,34,"(340,360]",1,1,28.966666666666665,28.966666666666665,0
LSZH,2019,1,MT,34,"(50,115]",1,1,30.883333333333333,27.35,3.533333333333331
LSZH,2019,1,MT,34,NA,10,0,0,0,0
LSZH,2019,2,H,14,"(0,50]",75,75,1710.4500000000005,1605.0000000000018,105.4500000000001
LSZH,2019,2,H,14,"(115,195]",17,17,458.55000000000007,413.10000000000014,45.44999999999999
LSZH,2019,2,H,14,"(195,265]",42,42,1060.2166666666667,947.7999999999988,112.4166666666668
LSZH,2019,2,H,14,"(265,340]",361,361,8071.599999999996,7111.699999999957,959.9000000000002
LSZH,2019,2,H,14,"(340,360]",1,1,23.133333333333333,19.75,3.383333333333333
LSZH,2019,2,H,14,"(50,115]",294,294,7450.950000000003,6796.30000000002,654.6499999999995
LSZH,2019,2,H,14,NA,6,0,0,0,0
LSZH,2019,2,H,16,"(0,50]",1,1,26.5,21.89,4.609999999999999
LSZH,2019,2,H,16,"(265,340]",1,1,19.033333333333335,20.700000000000003,-1.666666666666668
LSZH,2019,2,H,28,"(0,50]",5,5,142.46666666666667,122.41666666666669,20.05
LSZH,2019,2,H,28,"(115,195]",2,2,54.2,47.366666666666674,6.833333333333325
LSZH,2019,2,H,28,"(195,265]",2,2,67.6,47.8,19.800000000000004
LSZH,2019,2,H,28,"(265,340]",20,20,523.0333333333334,488.66666666666674,34.366666666666596
LSZH,2019,2,H,28,"(50,115]",28,28,808.5166666666667,633.4533333333334,175.06333333333328
LSZH,2019,2,H,34,"(0,50]",20,20,575.65,517.3333333333334,58.31666666666665
LSZH,2019,2,H,34,"(115,195]",17,17,486.33333333333326,448.2333333333334,38.09999999999999
LSZH,2019,2,H,34,"(195,265]",13,13,349.0833333333333,298.65333333333336,50.43000000000001
LSZH,2019,2,H,34,"(265,340]",62,62,1561.2666666666669,1445.633333333331,115.63333333333354
LSZH,2019,2,H,34,"(50,115]",218,218,5744.549999999998,5184.766666666682,559.783333333333
LSZH,2019,2,H,34,NA,4,0,0,0,0
LSZH,2019,2,HEL,14,NA,1,0,0,0,0
LSZH,2019,2,HEL,H,NA,138,0,0,0,0
LSZH,2019,2,LJ,14,"(0,50]",23,23,599.0000000000001,499.0999999999998,99.9
LSZH,2019,2,LJ,14,"(115,195]",10,10,307.48333333333335,260.83333333333337,46.64999999999997
LSZH,2019,2,LJ,14,"(195,265]",18,18,451.61666666666673,423.3599999999999,28.25666666666668
LSZH,2019,2,LJ,14,"(265,340]",37,37,926.1000000000004,785.0166666666668,141.08333333333343
LSZH,2019,2,LJ,14,"(340,360]",4,4,98.53333333333332,87.24,11.293333333333337
LSZH,2019,2,LJ,14,"(50,115]",23,23,686.4666666666667,583.0500000000002,103.4166666666666
LSZH,2019,2,LJ,14,NA,40,0,0,0,0
LSZH,2019,2,LJ,28,"(0,50]",1,1,29.55,24.916666666666668,4.633333333333333
LSZH,2019,2,LJ,28,"(115,195]",1,1,22.983333333333334,24.473333333333336,-1.490000000000002
LSZH,2019,2,LJ,28,"(195,265]",4,4,98.26666666666668,108.26666666666664,-9.999999999999982
LSZH,2019,2,LJ,28,"(265,340]",3,3,92.28333333333332,80.88,11.403333333333332
LSZH,2019,2,LJ,28,"(50,115]",1,1,35.78333333333333,24.80666666666667,10.976666666666665
LSZH,2019,2,LJ,28,NA,2,0,0,0,0
LSZH,2019,2,LJ,34,"(195,265]",1,1,30.416666666666668,25.25,5.166666666666668
LSZH,2019,2,LJ,34,NA,3,0,0,0,0
LSZH,2019,2,LP,10,NA,2,0,0,0,0
LSZH,2019,2,LP,14,"(0,50]",5,5,220.63333333333333,194.41666666666663,26.21666666666667
LSZH,2019,2,LP,14,"(195,265]",1,1,51.8,36.31333333333333,15.486666666666665
LSZH,2019,2,LP,14,"(50,115]",3,3,126.3,137.99,-11.690000000000005
LSZH,2019,2,LP,14,NA,64,0,0,0,0
LSZH,2019,2,LP,28,NA,118,0,0,0,0
LSZH,2019,2,LP,32,NA,14,0,0,0,0
LSZH,2019,2,LP,34,NA,11,0,0,0,0
LSZH,2019,2,LT,14,"(0,50]",6,6,173.18333333333334,155.74000000000004,17.44333333333331
LSZH,2019,2,LT,14,"(115,195]",4,4,170.85,130.13333333333333,40.71666666666667
LSZH,2019,2,LT,14,"(195,265]",10,10,306.51666666666665,289.79999999999995,16.716666666666693
LSZH,2019,2,LT,14,"(265,340]",19,19,547.4166666666666,484.43666666666667,62.98000000000009
LSZH,2019,2,LT,14,"(340,360]",1,1,25.666666666666668,25.846666666666668,-0.17999999999999972
LSZH,2019,2,LT,14,"(50,115]",8,8,264.75,239.3866666666667,25.363333333333344
LSZH,2019,2,LT,14,NA,30,0,0,0,0
LSZH,2019,2,LT,28,"(0,50]",1,1,28.333333333333332,31.896666666666665,-3.563333333333333
LSZH,2019,2,LT,28,"(195,265]",2,2,60.46666666666667,62.513333333333335,-2.0466666666666704
LSZH,2019,2,LT,28,NA,2,0,0,0,0
LSZH,2019,2,LT,34,NA,1,0,0,0,0
LSZH,2019,2,MJ,14,"(0,50]",1553,1553,36448.23333333336,32535.350000000795,3912.8833333333305
LSZH,2019,2,MJ,14,"(115,195]",492,492,14392.116666666669,12258.99999999994,2133.1166666666663
LSZH,2019,2,MJ,14,"(195,265]",891,891,23578.533333333373,19988.099999999868,3590.4333333333366
LSZH,2019,2,MJ,14,"(265,340]",1195,1195,28534.91666666668,24437.750000000528,4097.166666666662
LSZH,2019,2,MJ,14,"(340,360]",477,477,10741.5,9651.300000000048,1090.1999999999994
LSZH,2019,2,MJ,14,"(50,115]",1146,1146,29754.91666666673,26835.50000000037,2919.416666666665
LSZH,2019,2,MJ,14,NA,129,0,0,0,0
LSZH,2019,2,MJ,16,"(0,50]",2,2,43.11666666666667,39.07333333333333,4.0433333333333366
LSZH,2019,2,MJ,16,"(115,195]",2,2,47.28333333333333,45.739999999999995,1.5433333333333366
LSZH,2019,2,MJ,16,"(50,115]",1,1,20.8,21.58,-0.7799999999999976
LSZH,2019,2,MJ,28,"(0,50]",304,304,8171.483333333334,7068,1103.4833333333331
LSZH,2019,2,MJ,28,"(115,195]",103,103,2754.299999999999,2279.7333333333368,474.5666666666668
LSZH,2019,2,MJ,28,"(195,265]",223,223,6040.916666666663,5199.616666666655,841.3000000000005
LSZH,2019,2,MJ,28,"(265,340]",272,272,7635.800000000008,6718.399999999969,917.4000000000004
LSZH,2019,2,MJ,28,"(340,360]",76,76,1957.6666666666672,1736.853333333331,220.81333333333316
LSZH,2019,2,MJ,28,"(50,115]",202,202,5139.416666666665,4336.266666666666,803.1499999999999
LSZH,2019,2,MJ,28,NA,21,0,0,0,0
LSZH,2019,2,MJ,34,"(0,50]",101,101,2871.6333333333337,2567.0833333333326,304.55
LSZH,2019,2,MJ,34,"(115,195]",36,36,943.6666666666666,807.7199999999992,135.9466666666668
LSZH,2019,2,MJ,34,"(195,265]",87,87,2230.3666666666663,1914,316.3666666666666
LSZH,2019,2,MJ,34,"(265,340]",83,83,2277.4,2021.049999999997,256.34999999999985
LSZH,2019,2,MJ,34,"(340,360]",24,24,676.5666666666666,603.8400000000001,72.72666666666666
LSZH,2019,2,MJ,34,"(50,115]",85,85,2309.2666666666673,1989.0000000000032,320.2666666666669
LSZH,2019,2,MJ,34,NA,19,0,0,0,0
LSZH,2019,2,MT,14,"(0,50]",117,117,3143.5499999999993,2721.4200000000055,422.1299999999997
LSZH,2019,2,MT,14,"(115,195]",1,1,34.31666666666667,29.96,4.356666666666669
LSZH,2019,2,MT,14,"(195,265]",36,36,1075.15,968.6399999999992,106.51000000000016
LSZH,2019,2,MT,14,"(265,340]",11,11,279.2,259.6366666666666,19.56333333333335
LSZH,2019,2,MT,14,"(340,360]",8,8,185.84999999999997,174.39999999999998,11.450000000000024
LSZH,2019,2,MT,14,"(50,115]",64,64,1843.8666666666663,1702.3999999999985,141.4666666666666
LSZH,2019,2,MT,14,NA,189,0,0,0,0
LSZH,2019,2,MT,28,"(0,50]",19,19,534.6,502.4233333333333,32.176666666666634
LSZH,2019,2,MT,28,"(195,265]",1,1,31.516666666666666,29.29,2.2266666666666666
LSZH,2019,2,MT,28,"(265,340]",2,2,87.13333333333333,54.72,32.413333333333334
LSZH,2019,2,MT,28,"(340,360]",1,1,24.683333333333337,25.05666666666667,-0.3733333333333349
LSZH,2019,2,MT,28,"(50,115]",7,7,210.35,179.9233333333333,30.426666666666673
LSZH,2019,2,MT,28,NA,13,0,0,0,0
LSZH,2019,2,MT,34,"(0,50]",8,8,250.35,215.8133333333333,34.536666666666676
LSZH,2019,2,MT,34,"(50,115]",1,1,26.816666666666663,27.35,-0.533333333333335
LSZH,2019,2,MT,34,NA,10,0,0,0,0
LSZH,2019,2,NA,28,NA,1,0,0,0,0
LSZH,2019,3,H,14,"(0,50]",57,57,1307.6166666666666,1219.8000000000002,87.81666666666675
LSZH,2019,3,H,14,"(115,195]",21,21,612.6166666666667,510.3000000000002,102.31666666666668
LSZH,2019,3,H,14,"(195,265]",27,27,668.5833333333334,609.2999999999997,59.28333333333343
LSZH,2019,3,H,14,"(265,340]",253,253,5789.299999999999,4984.099999999977,805.1999999999999
LSZH,2019,3,H,14,"(340,360]",2,2,44.95,39.5,5.450000000000003
LSZH,2019,3,H,14,"(50,115]",219,219,5603.666666666668,5062.550000000011,541.1166666666668
LSZH,2019,3,H,14,NA,4,0,0,0,0
LSZH,2019,3,H,28,"(0,50]",45,45,1230.3833333333334,1101.7500000000005,128.6333333333333
LSZH,2019,3,H,28,"(115,195]",18,18,510.15,426.30000000000007,83.84999999999994
LSZH,2019,3,H,28,"(195,265]",18,18,477.6333333333334,430.1999999999999,47.43333333333336
LSZH,2019,3,H,28,"(265,340]",163,163,4520.849999999998,3982.633333333342,538.2166666666657
LSZH,2019,3,H,28,"(340,360]",1,1,22.833333333333332,22.61,0.22333333333333272
LSZH,2019,3,H,28,"(50,115]",183,183,4961.266666666667,4140.070000000015,821.1966666666666
LSZH,2019,3,H,28,NA,1,0,0,0,0
LSZH,2019,3,H,34,"(0,50]",36,36,989.4333333333332,931.2000000000002,58.233333333333306
LSZH,2019,3,H,34,"(115,195]",22,22,647.6333333333332,580.0666666666667,67.56666666666666
LSZH,2019,3,H,34,"(195,265]",8,8,243.5166666666667,183.78666666666663,59.73000000000002
LSZH,2019,3,H,34,"(265,340]",88,88,2322.2000000000007,2051.8666666666627,270.33333333333366
LSZH,2019,3,H,34,"(340,360]",2,2,50.8,49.913333333333334,0.8866666666666667
LSZH,2019,3,H,34,"(50,115]",175,175,4741.65,4162.08333333333,579.5666666666665
LSZH,2019,3,H,34,NA,3,0,0,0,0
LSZH,2019,3,HEL,14,NA,1,0,0,0,0
LSZH,2019,3,HEL,H,NA,123,0,0,0,0
LSZH,2019,3,LJ,14,"(0,50]",17,17,412.55,368.89999999999986,43.650000000000006
